Date,AAPL,ABT,AMGN,AMZN,AXP,BA,BAC,C,CAT,COST,CSCO,CVX,DE,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LOW,MCD,MMM,MRK,MS,MSFT,NKE,NVDA,ORCL,PEP,PFE,PG,QCOM,SBUX,UNH,UNP,USB,WFC,WMT,XOM
2016-07-12,22.177629470825195,35.216243743896484,120.20038604736328,37.410499572753906,55.05219650268555,119.36616516113281,10.835782051086426,32.20222473144531,63.58710479736328,140.3140106201172,22.08571434020996,69.91014099121094,70.63016510009766,36.303585052490234,127.72815704345703,105.89325714111328,74.44734954833984,98.8534164428711,28.097238540649414,93.49322509765625,48.81465530395508,33.357696533203125,68.87680053710938,96.0753402709961,108.17105102539062,41.84688949584961,20.629770278930664,47.04447555541992,50.592838287353516,1.2943986654281616,35.79962158203125,80.09600830078125,22.02766227722168,65.28018188476562,41.57386779785156,46.43892288208008,118.58594512939453,73.82058715820312,28.39209747314453,36.6304931640625,20.575244903564453,61.517093658447266
2016-07-13,22.05242156982422,35.0160026550293,119.13165283203125,37.131500244140625,55.139591217041016,118.72740936279297,10.755751609802246,32.120689392089844,63.499488830566406,140.73593139648438,22.19013786315918,69.82502746582031,71.09293365478516,36.153419494628906,128.5421142578125,104.88805389404297,74.46615600585938,99.47027587890625,28.153535842895508,93.55408477783203,48.78374481201172,33.47480010986328,67.80553436279297,96.52328491210938,108.20121765136719,41.8117790222168,20.47148323059082,47.309730529785156,50.53184127807617,1.2939081192016602,35.83420181274414,80.92060852050781,22.07021141052246,65.38674926757812,41.733699798583984,45.6309928894043,119.95951843261719,75.48847961425781,28.36417579650879,36.56988525390625,20.673521041870117,61.47174072265625
2016-07-14,22.489503860473633,35.274627685546875,120.7792739868164,37.060001373291016,55.58525466918945,120.04143524169922,10.923811912536621,32.9509391784668,63.794288635253906,140.87094116210938,22.19759750366211,69.85774993896484,71.6756820678711,36.466644287109375,132.30262756347656,105.65765380859375,74.49117279052734,100.8929443359375,28.30632972717285,93.69097137451172,49.5252571105957,33.438201904296875,68.20413208007812,97.39566040039062,109.22162628173828,41.881996154785156,21.1046142578125,47.5130615234375,50.96752166748047,1.3071463108062744,36.01570510864258,80.9573974609375,22.440988540649414,65.37151336669922,41.771759033203125,46.52779006958008,119.41685485839844,75.93753051757812,28.7970027923584,37.077484130859375,20.69599151611328,61.517093658447266
2016-07-15,22.487232208251953,35.12446594238281,121.1800308227539,36.77199935913086,55.73379898071289,120.80795288085938,10.931816101074219,32.86199188232422,64.30426788330078,140.42372131347656,22.242347717285156,70.0738296508789,71.47856903076172,36.458213806152344,131.57008361816406,105.84613800048828,74.57872009277344,100.57816314697266,28.201778411865234,93.55408477783203,49.57158660888672,33.394290924072266,67.82213592529297,97.1441650390625,109.52349090576172,41.867942810058594,21.112159729003906,47.477691650390625,50.427268981933594,1.2919466495513916,36.102134704589844,80.73654174804688,22.349811553955078,65.47809600830078,41.672821044921875,46.382362365722656,119.83231353759766,75.36019134521484,29.243793487548828,36.1456298828125,20.68756675720215,61.627254486083984
2016-07-18,22.72626495361328,35.11612319946289,120.92023468017578,36.80350112915039,55.91730880737305,121.7569580078125,11.291938781738281,33.039894104003906,64.21578216552734,141.3519287109375,22.309476852416992,69.45838165283203,71.82991790771484,37.32899475097656,132.94570922851562,107.07122802734375,74.36604309082031,100.62857055664062,28.185701370239258,93.66055297851562,49.401649475097656,33.394290924072266,68.32255554199219,97.29351043701172,109.34837341308594,41.43964385986328,21.26290512084961,47.70756912231445,50.31398010253906,1.2985658645629883,35.98976516723633,80.40522003173828,22.270793914794922,65.41718292236328,42.12949752807617,45.986473083496094,119.34053802490234,75.47245025634766,29.23680877685547,36.57747268676758,20.735305786132812,61.43288040161133
2016-07-19,22.735366821289062,34.87416458129883,120.59371185302734,36.997501373291016,56.06586456298828,122.87937927246094,11.411980628967285,32.876808166503906,64.15140533447266,141.8666229248047,22.316936492919922,69.4256591796875,71.35001373291016,37.33940124511719,131.3828582763672,107.5738525390625,74.6537857055664,100.45226287841797,28.26612091064453,95.26544189453125,49.32442855834961,33.394290924072266,67.90552520751953,99.41537475585938,109.42686462402344,41.18688201904297,21.247831344604492,46.938377380371094,50.331417083740234,1.3120489120483398,35.50576400756836,80.64083099365234,22.270793914794922,65.59989929199219,41.969661712646484,45.857215881347656,120.90066528320312,75.33612060546875,29.299646377563477,36.64564514160156,20.68476104736328,61.20610427856445
2016-07-20,22.755861282348633,35.58332824707031,121.1578140258789,37.2859992980957,56.34551239013672,122.93412017822266,11.524020195007324,32.96577072143555,64.1111831665039,141.79916381835938,22.846515655517578,69.13104248046875,70.96439361572266,37.52129364013672,131.67587280273438,107.91154479980469,74.98530578613281,101.57275390625,28.70036506652832,95.1817398071289,49.37849044799805,33.30646896362305,67.73038482666016,99.06958770751953,109.53556060791016,41.278167724609375,21.69253158569336,49.43163299560547,50.331417083740234,1.3292096853256226,35.65268325805664,80.19170379638672,22.295106887817383,65.46178436279297,42.48722457885742,46.487396240234375,121.26529693603516,75.47245025634766,29.299646377563477,36.82748031616211,20.72126579284668,60.85624313354492
2016-07-21,22.63520622253418,35.908721923828125,121.85540771484375,37.221500396728516,55.42795944213867,121.84822845458984,11.4199857711792,32.71372985839844,64.3686294555664,140.96380615234375,22.809223175048828,69.00009155273438,70.45878601074219,37.38896560668945,130.27586364746094,106.85921478271484,74.2221908569336,100.99994659423828,27.55845832824707,95.1893539428711,49.19313049316406,33.262550354003906,66.8463363647461,99.94978332519531,108.83518981933594,41.278167724609375,21.760366439819336,49.3343505859375,49.660438537597656,1.3046948909759521,35.49711608886719,79.94139862060547,22.313344955444336,65.41575622558594,45.61555862426758,46.53586959838867,121.13800811767578,72.91448211669922,29.23680877685547,36.59261703491211,20.64543914794922,60.8044319152832
2016-07-22,22.459915161132812,36.01716995239258,122.95378112792969,37.24300003051758,56.17072296142578,121.79344940185547,11.508013725280762,32.83974075317383,63.861793518066406,141.31817626953125,22.906185150146484,69.17686462402344,68.65917205810547,37.63032150268555,130.5688934326172,107.21260833740234,72.31439208984375,102.01970672607422,27.872081756591797,95.09809112548828,49.46345520019531,33.5406608581543,67.26333618164062,100.79855346679688,108.94387817382812,41.299217224121094,21.79805564880371,50.0151252746582,49.433876037597656,1.34024178981781,35.50576400756836,80.3905029296875,22.331579208374023,65.7686996459961,46.544151306152344,46.778236389160156,121.83333587646484,74.4540786743164,29.453224182128906,36.6077766418457,20.653871536254883,60.9080810546875
2016-07-25,22.1594181060791,36.2174186706543,123.61431884765625,36.980499267578125,56.214420318603516,121.309814453125,11.500011444091797,32.647003173828125,63.30670166015625,141.74009704589844,22.96585464477539,67.48115539550781,66.77385711669922,37.5431022644043,130.65028381347656,107.19690704345703,72.23934936523438,102.38478088378906,27.89620590209961,94.99160766601562,49.3321533203125,33.350372314453125,67.5468978881836,100.12268829345703,108.4548110961914,41.11668014526367,21.956342697143555,50.15659713745117,49.79115676879883,1.365002155303955,35.57490539550781,80.26533508300781,22.355894088745117,65.830078125,46.2244758605957,46.81864547729492,120.17147064208984,73.99698638916016,29.299646377563477,36.456233978271484,20.71002769470215,59.73540115356445
2016-07-26,22.00688934326172,36.37593078613281,124.43809509277344,36.77949905395508,56.24937438964844,123.052734375,11.628056526184082,32.72854232788086,66.57299041748047,141.40260314941406,23.03298568725586,67.22583770751953,67.69082641601562,37.54954528808594,131.17938232421875,107.39325714111328,72.52708435058594,102.0511703491211,28.217880249023438,95.1893539428711,49.532958984375,32.84539794921875,67.60528564453125,95.65094757080078,107.26539611816406,40.97624588012695,22.031719207763672,50.18313217163086,49.12017822265625,1.3882912397384644,35.3847541809082,79.66162109375,22.38627815246582,65.4234390258789,46.696380615234375,47.10948944091797,120.14602661132812,74.58236694335938,29.299646377563477,36.34260177612305,20.704421997070312,59.30131149291992
2016-07-27,23.436532974243164,36.434329986572266,126.67198944091797,36.833499908447266,56.441619873046875,124.06561279296875,11.708085060119629,32.83232116699219,67.6590805053711,140.2042999267578,22.94347381591797,66.95085144042969,67.22807312011719,37.763641357421875,131.04098510742188,107.04771423339844,71.90782928466797,101.86859130859375,28.008787155151367,94.90032958984375,49.687442779541016,31.762264251708984,67.3551025390625,93.89840698242188,107.63368225097656,41.144771575927734,22.024120330810547,49.67916488647461,48.614776611328125,1.3743176460266113,35.376102447509766,79.13153076171875,22.398435592651367,64.80195617675781,47.579315185546875,46.737850189208984,120.12903594970703,73.47577667236328,29.327556610107422,36.365333557128906,20.589284896850586,58.89961624145508
2016-07-28,23.752967834472656,37.08509063720703,127.1173095703125,37.63050079345703,56.61638259887695,121.37370300292969,11.748101234436035,32.79511642456055,66.70975494384766,140.37307739257812,22.76447105407715,66.64311981201172,66.9881362915039,37.955440521240234,130.66653442382812,108.34352111816406,72.4082260131836,101.57904052734375,27.960540771484375,94.66453552246094,49.50978469848633,31.945234298706055,68.61444854736328,93.85126495361328,107.45858764648438,41.0254020690918,21.90269660949707,49.696861267089844,48.31850051879883,1.3772597312927246,35.600826263427734,79.61007690429688,22.289026260375977,65.07048797607422,47.5184211730957,47.0286865234375,121.04479217529297,74.63847351074219,29.376434326171875,36.46381759643555,20.56682014465332,58.43961715698242
2016-07-29,23.723369598388672,37.335391998291016,127.67394256591797,37.94049835205078,56.32801055908203,121.96682739257812,11.59604263305664,32.59425354003906,66.58102416992188,141.10723876953125,22.771926879882812,67.0948715209961,66.59390258789062,39.21923828125,129.26654052734375,108.56333923339844,72.76476287841797,101.10694885253906,28.032917022705078,95.25020599365234,49.40938186645508,31.93059539794922,68.62278747558594,92.46023559570312,107.68806457519531,41.18688201904297,21.804039001464844,50.11240768432617,48.362064361572266,1.3998134136199951,35.4711799621582,80.19170379638672,22.422752380371094,65.66896057128906,47.632591247558594,46.8994255065918,121.41788482666016,74.61444854736328,29.439252853393555,36.34260177612305,20.490997314453125,57.62977600097656
2016-08-01,24.142244338989258,37.78590774536133,129.25474548339844,38.387001037597656,56.03964614868164,121.55619812011719,11.468002319335938,32.30409622192383,65.92938232421875,141.3940887451172,22.921104431152344,64.88851165771484,66.5767822265625,39.695011138916016,128.75376892089844,108.97957611083984,72.48328399658203,101.62940216064453,28.02486801147461,95.37950897216797,49.27806854248047,31.798864364624023,68.64778900146484,92.7431640625,107.64575958251953,41.18688201904297,21.629480361938477,50.02397537231445,48.28365707397461,1.3907426595687866,35.566253662109375,80.1990966796875,22.678035736083984,66.29808044433594,47.07695770263672,46.56011199951172,121.68073272705078,74.6224594116211,29.09718132019043,36.221378326416016,20.718460083007812,55.627784729003906
2016-08-02,23.784833908081055,37.60237121582031,129.24729919433594,38.02899932861328,55.462913513183594,120.08707427978516,11.307944297790527,31.98418617248535,65.35816192626953,140.4996795654297,22.83905601501465,65.20275115966797,66.58535766601562,39.65437316894531,127.02812957763672,107.76235961914062,72.21432495117188,101.08174896240234,27.79166030883789,94.96118927001953,49.162235260009766,31.857404708862305,68.3642578125,92.49952697753906,107.68806457519531,40.9551887512207,21.25002098083496,50.02397537231445,47.856666564941406,1.3738276958465576,35.18595504760742,80.04446411132812,22.118837356567383,66.566650390625,46.125511169433594,45.99258804321289,121.39241790771484,73.21114349365234,28.922649383544922,36.1380500793457,20.53593635559082,56.392295837402344
2016-08-03,24.083053588867188,37.50224685668945,128.71292114257812,37.731998443603516,55.777503967285156,120.33344268798828,11.588042259216309,32.653770446777344,65.99374389648438,140.17897033691406,22.913646697998047,65.87057495117188,67.10809326171875,39.59489822387695,128.88400268554688,107.63671112060547,72.56462097167969,101.1384048461914,27.75115394592285,94.23860931396484,49.94232940673828,31.937917709350586,68.40595245361328,92.35806274414062,107.70011138916016,40.47773361206055,21.568769454956055,50.368797302246094,47.70854187011719,1.377504825592041,35.18595504760742,79.54386138916016,21.628528594970703,65.96051788330078,46.437599182128906,45.352115631103516,121.14656829833984,74.47010040283203,29.41134262084961,36.328983306884766,20.482572555541992,56.68384552001953
2016-08-04,24.231830596923828,37.385440826416016,128.14894104003906,38.03850173950195,55.873619079589844,119.73117065429688,11.588042259216309,32.616580963134766,65.7845687866211,140.54183959960938,22.973318099975586,65.72652435302734,66.61964416503906,39.51213836669922,128.64791870117188,106.843505859375,72.52708435058594,101.69237518310547,28.018537521362305,94.20817565917969,49.86509704589844,31.842761993408203,67.50521087646484,92.97105407714844,107.35594940185547,40.611148834228516,21.4625186920166,50.74012756347656,47.74338912963867,1.403000831604004,35.350189208984375,79.82360076904297,21.54273223876953,66.02188110351562,46.414756774902344,44.9305419921875,121.00238037109375,74.3097152709961,29.34153175354004,36.53517532348633,20.583669662475586,56.67735290527344
2016-08-05,24.6003360748291,37.76089096069336,128.8836212158203,38.29899978637695,57.25428771972656,120.20568084716797,12.04420280456543,34.0152702331543,66.42012023925781,141.5122833251953,23.152332305908203,65.80509948730469,67.1337890625,39.991878509521484,131.93638610839844,107.51890563964844,72.789794921875,102.91983032226562,28.342632293701172,94.49718475341797,51.20903778076172,31.820816040039062,68.15573120117188,93.68621826171875,107.81483459472656,44.83795166015625,22.01653289794922,51.244083404541016,48.66706085205078,1.426780343055725,35.54896545410156,80.00030517578125,21.720462799072266,65.81475067138672,47.19112777709961,45.319698333740234,121.23982238769531,75.25592803955078,29.997756958007812,37.17667007446289,20.712841033935547,56.72918701171875
2016-08-08,24.80402946472168,37.56064224243164,127.90399169921875,38.327999114990234,57.52518844604492,120.62545776367188,12.108222961425781,34.1938362121582,67.12809753417969,141.25909423828125,23.12995147705078,66.2568588256836,67.6308364868164,39.90763473510742,132.5386962890625,106.96916198730469,72.58336639404297,102.88175201416016,28.391244888305664,94.04846954345703,51.054569244384766,31.791526794433594,68.0723648071289,92.96319580078125,107.82087707519531,44.13581848144531,22.100019454956055,51.33250045776367,48.78035354614258,1.4400180578231812,35.57490539550781,79.61746215820312,21.407899856567383,65.79940032958984,46.87144088745117,44.881900787353516,120.51067352294922,75.26396942138672,29.976810455322266,37.35232162475586,20.59490203857422,57.39653396606445
2016-08-09,24.904743194580078,37.610713958740234,127.7110366821289,38.41550064086914,57.14069747924805,121.0177993774414,12.156238555908203,34.14919662475586,66.63733673095703,141.6472625732422,23.077735900878906,66.33540344238281,67.60511779785156,40.019142150878906,133.0352325439453,106.89063262939453,72.72100067138672,102.71033477783203,28.294015884399414,93.88111877441406,50.876922607421875,31.81348419189453,67.83883666992188,92.97891235351562,107.70612335205078,43.87604522705078,22.266983032226562,51.45627975463867,48.597354888916016,1.4436954259872437,35.52302932739258,79.72054290771484,21.499826431274414,65.97586822509766,47.18351745605469,44.7521858215332,120.24776458740234,74.6304702758789,29.900012969970703,37.36759948730469,20.65105628967285,57.467777252197266
2016-08-10,24.71935272216797,37.385440826416016,127.08019256591797,38.428001403808594,56.572696685791016,121.70787811279297,11.852134704589844,33.81439971923828,66.49251556396484,142.39190673828125,23.0106143951416,65.56285095214844,66.97097778320312,40.06919479370117,132.0177764892578,106.49015808105469,72.57711791992188,102.90715026855469,27.9780216217041,93.827880859375,50.42120361328125,31.915952682495117,67.53857421875,93.36402893066406,107.96578979492188,43.98136520385742,22.092430114746094,51.29712677001953,48.03965759277344,1.4343796968460083,35.514400482177734,80.11809539794922,21.530471801757812,66.22135925292969,46.97039794921875,45.092689514160156,120.56151580810547,74.12531280517578,29.669639587402344,36.79483413696289,20.908353805541992,56.461517333984375
2016-08-11,24.703319549560547,37.58567810058594,127.97081756591797,38.5620002746582,57.21934127807617,122.3703384399414,11.908153533935547,34.0227165222168,66.96717834472656,142.044921875,23.085205078125,66.38778686523438,66.83387756347656,40.05482864379883,133.3771514892578,107.62100982666016,72.789794921875,103.82774353027344,28.099559783935547,94.13972473144531,50.56023406982422,32.01841735839844,68.06396484375,93.81982421875,109.28199005126953,44.676475524902344,22.297340393066406,51.54469299316406,49.433876037597656,1.463552713394165,35.67860412597656,79.86778259277344,21.54273223876953,66.54363250732422,46.993228912353516,44.9710807800293,120.9345703125,74.54227447509766,29.893028259277344,36.84063720703125,20.865947723388672,56.6640739440918
2016-08-12,24.760549545288086,37.577335357666016,128.40869140625,38.62799835205078,57.13195037841797,122.46234893798828,11.932160377502441,33.91111373901367,66.77410888671875,143.0263671875,23.02552604675293,66.88536071777344,65.9854736328125,39.99782943725586,132.88059997558594,107.25190734863281,72.62090301513672,102.82460021972656,28.01042938232422,93.72135925292969,50.45212173461914,32.22332763671875,68.15573120117188,93.92981719970703,108.84123229980469,44.47986602783203,22.137962341308594,51.22639083862305,49.189903259277344,1.5454331636428833,35.514400482177734,79.9487533569336,21.438541412353516,66.78148651123047,46.97039794921875,44.9710807800293,121.14656829833984,73.69229125976562,29.8302059173584,36.58098220825195,20.891389846801758,57.40243911743164
2016-08-15,25.058095932006836,37.669097900390625,130.31968688964844,38.42449951171875,57.350425720214844,123.8976821899414,12.020194053649902,34.51374816894531,67.69929504394531,142.76412963867188,23.264211654663086,67.28475189208984,67.08238220214844,39.94381332397461,134.7527313232422,107.63671112060547,73.08378601074219,102.7801742553711,28.285917282104492,93.02925109863281,50.76105499267578,32.37702560424805,68.005615234375,93.14395904541016,109.01631164550781,44.458797454833984,22.509845733642578,51.38554000854492,49.46874237060547,1.5439621210098267,35.7736930847168,80.04446411132812,21.518218994140625,66.76612091064453,47.5184211730957,44.79270935058594,120.07820892333984,74.17339324951172,30.004724502563477,36.86355972290039,20.730234146118164,57.376312255859375
2016-08-16,25.035202026367188,37.47720718383789,128.51316833496094,38.20199966430664,57.06204605102539,124.21048736572266,12.140236854553223,34.68486785888672,67.81193542480469,142.49342346191406,23.212003707885742,67.1865234375,66.97097778320312,39.70740509033203,134.8341064453125,106.98487854003906,72.70222473144531,102.03096008300781,28.52899932861328,91.52325439453125,50.753334045410156,32.076961517333984,67.95559692382812,92.68814086914062,108.22541809082031,44.26220703125,22.957603454589844,51.10084915161133,49.56460189819336,1.53464674949646,35.71318054199219,79.51437377929688,21.32209014892578,66.42852020263672,47.24441146850586,44.890010833740234,119.62036895751953,74.48613739013672,30.03266143798828,36.993385314941406,20.608654022216797,57.44818878173828
2016-08-17,24.998584747314453,37.2769775390625,130.1181182861328,38.23149871826172,57.394100189208984,123.95286560058594,12.124227523803711,34.692317962646484,67.90845489501953,142.1126251220703,22.913646697998047,67.62979125976562,66.35398864746094,39.91704559326172,134.8504180908203,106.92206573486328,73.20804595947266,101.86588287353516,28.375043869018555,92.26866149902344,50.89236068725586,32.24528503417969,64.11908721923828,92.02798461914062,109.2763671875,44.43772888183594,23.04867935180664,51.20762634277344,49.54717254638672,1.4990991353988647,35.61811447143555,79.86041259765625,21.53660011291504,66.72007751464844,47.40425109863281,45.238609313964844,120.15453338623047,75.83329772949219,30.17228126525879,37.12321853637695,20.619964599609375,57.57231521606445
2016-08-18,24.9665470123291,37.00999450683594,130.44654846191406,38.222999572753906,57.350425720214844,124.21048736572266,12.132230758666992,34.59558868408203,67.07980346679688,141.93492126464844,22.734638214111328,68.509765625,65.93406677246094,39.78471755981445,135.1678924560547,105.86186981201172,73.2586441040039,102.45000457763672,28.33453369140625,91.81989288330078,50.938716888427734,32.27455520629883,63.74380111694336,92.05155944824219,108.85719299316406,44.676475524902344,23.185293197631836,51.243202209472656,49.85214614868164,1.5223891735076904,35.557621002197266,79.72054290771484,21.567241668701172,67.08834838867188,47.982723236083984,45.01972198486328,120.54459381103516,76.84364318847656,30.17228126525879,37.062129974365234,21.007312774658203,58.09507751464844
2016-08-19,25.03063201904297,36.909889221191406,129.60305786132812,37.865501403808594,57.263038635253906,123.69523620605469,12.180248260498047,34.61790084838867,67.44987487792969,142.16339111328125,22.76447105407715,67.69596862792969,74.82925415039062,39.63108444213867,135.30621337890625,106.38018798828125,73.4167251586914,101.61189270019531,28.553302764892578,91.81988525390625,50.86919403076172,32.14282989501953,64.90304565429688,90.38549041748047,109.11843872070312,44.48689270019531,23.185293197631836,51.260990142822266,51.32480239868164,1.5263115167617798,35.71318054199219,79.63953399658203,21.438541412353516,66.98861694335938,47.76960372924805,44.54140090942383,120.43433380126953,76.72335052490234,30.26303482055664,37.15376663208008,20.586036682128906,57.36977767944336
