date,open,high,low,close
2013-08-26,0.374250,0.375750,0.373250,0.374750
2013-08-27,0.371250,0.373750,0.368750,0.370000
2013-08-28,0.370750,0.373500,0.368500,0.370000
2013-08-29,0.368750,0.372750,0.367750,0.369250
2013-08-30,0.369500,0.370500,0.367000,0.368750
2013-09-03,0.369750,0.374250,0.366750,0.369000
2013-09-04,0.369000,0.374750,0.368500,0.372500
2013-09-05,0.371000,0.375000,0.370750,0.373500
2013-09-06,0.373750,0.375750,0.369250,0.372000
2013-09-09,0.375000,0.378250,0.374000,0.378250
2013-09-10,0.381000,0.386500,0.379250,0.386250
2013-09-11,0.385750,0.393750,0.383000,0.392750
2013-09-12,0.390750,0.397500,0.390750,0.392500
2013-09-13,0.393750,0.396750,0.391000,0.395000
2013-09-16,0.398250,0.401000,0.393750,0.395250
2013-09-17,0.396750,0.399750,0.395000,0.396500
2013-09-18,0.396750,0.401000,0.394750,0.400000
2013-09-19,0.401750,0.402500,0.396500,0.398250
2013-09-20,0.399250,0.401750,0.394000,0.394750
2013-09-23,0.394500,0.397750,0.388750,0.391000
2013-09-24,0.391250,0.394000,0.389000,0.392500
2013-09-25,0.391750,0.396000,0.390000,0.393000
2013-09-26,0.394000,0.394750,0.389500,0.391750
2013-09-27,0.388750,0.392000,0.387250,0.389500
2013-09-30,0.385500,0.391750,0.383250,0.389000
2013-10-01,0.389500,0.391250,0.386500,0.388750
2013-10-02,0.384750,0.390000,0.384750,0.388500
2013-10-03,0.388750,0.392250,0.382750,0.384500
2013-10-04,0.384000,0.393000,0.383000,0.389750
2013-10-07,0.388250,0.392500,0.386250,0.389750
2013-10-08,0.388750,0.394250,0.383500,0.386500
2013-10-09,0.389000,0.389250,0.378500,0.380500
2013-10-10,0.383250,0.385750,0.380500,0.384750
2013-10-11,0.378750,0.383500,0.377500,0.381500
2013-10-14,0.380500,0.387250,0.380500,0.387250
2013-10-15,0.387250,0.389500,0.385000,0.385250
2013-10-16,0.387500,0.391500,0.387000,0.390000
2013-10-17,0.387000,0.391750,0.387000,0.390750
2013-10-18,0.390000,0.396500,0.388500,0.395250
2013-10-21,0.400000,0.400250,0.395000,0.396250
2013-10-22,0.396250,0.396500,0.390750,0.394250
2013-10-23,0.393500,0.393500,0.386250,0.387500
2013-10-24,0.388500,0.391000,0.384000,0.384750
2013-10-25,0.386750,0.387000,0.379750,0.381000
2013-10-28,0.380500,0.382250,0.375000,0.380250
2013-10-29,0.379750,0.381500,0.376250,0.380750
2013-10-30,0.382000,0.383750,0.377250,0.380500
2013-10-31,0.381000,0.383750,0.379000,0.379750
2013-11-01,0.381750,0.383250,0.378750,0.381500
2013-11-04,0.382750,0.382750,0.369750,0.370500
2013-11-05,0.368250,0.371750,0.364250,0.370000
2013-11-06,0.370000,0.372750,0.366250,0.372500
2013-11-07,0.371250,0.372250,0.363000,0.363750
2013-11-08,0.375000,0.390250,0.373500,0.389000
2013-11-11,0.387500,0.393250,0.386750,0.392250
2013-11-12,0.394000,0.396250,0.388500,0.393000
2013-11-13,0.392000,0.403750,0.391250,0.403750
2013-11-14,0.402500,0.408000,0.402250,0.405500
2013-11-15,0.407000,0.407500,0.400250,0.404250
2013-11-18,0.395500,0.399000,0.393500,0.394500
2013-11-19,0.390500,0.394000,0.385500,0.386000
2013-11-20,0.386250,0.387250,0.379500,0.380250
2013-11-21,0.380750,0.384000,0.379000,0.383250
2013-11-22,0.383750,0.383750,0.378750,0.379500
2013-11-25,0.379500,0.388250,0.379500,0.387750
2013-11-26,0.392000,0.395250,0.389500,0.391000
2013-11-27,0.390750,0.393750,0.388250,0.392500
2013-11-29,0.392500,0.393500,0.387500,0.390000
2013-12-02,0.388500,0.396500,0.387750,0.393750
2013-12-03,0.393750,0.399000,0.391000,0.393500
2013-12-04,0.392500,0.399750,0.391500,0.399000
2013-12-05,0.399750,0.399750,0.392000,0.392500
2013-12-06,0.397250,0.397250,0.385750,0.386750
2013-12-09,0.386750,0.388000,0.379500,0.380250
2013-12-10,0.380250,0.390750,0.379750,0.389000
2013-12-11,0.389750,0.390250,0.384500,0.385250
2013-12-12,0.384000,0.386000,0.377000,0.377750
2013-12-13,0.378500,0.381250,0.375000,0.375500
2013-12-16,0.375750,0.379250,0.375500,0.376000
