Price,Close
Ticker,SPY
Date,
2006-06-12,85.69883728027344
2006-06-13,84.70353698730469
2006-06-14,85.36013793945312
2006-06-15,87.17105102539062
2006-06-16,86.5357894897461
2006-06-19,85.8554458618164
2006-06-20,86.14700317382812
2006-06-21,86.78572845458984
2006-06-22,86.4039077758789
2006-06-23,86.38999938964844
2006-06-26,86.7718276977539
2006-06-27,86.0221176147461
2006-06-28,86.6052474975586
2006-06-29,88.3547134399414
2006-06-30,88.36166381835938
2006-07-03,88.72264099121094
2006-07-05,88.21585083007812
2006-07-06,88.47272491455078
2006-07-07,87.89651489257812
2006-07-10,88.0631103515625
2006-07-11,88.45191955566406
2006-07-12,87.50777435302734
2006-07-13,86.0845718383789
2006-07-14,85.75131225585938
2006-07-17,85.6263656616211
2006-07-18,86.06375885009766
2006-07-19,87.25782012939453
2006-07-20,86.66075897216797
2006-07-21,86.04985046386719
2006-07-24,87.61882019042969
2006-07-25,87.93123626708984
2006-07-26,88.0492172241211
2006-07-27,87.9659423828125
2006-07-28,88.8476333618164
2006-07-31,88.75735473632812
2006-08-01,88.3199691772461
2006-08-02,88.91704559326172
2006-08-03,89.15304565429688
2006-08-04,89.00033569335938
2006-08-07,88.7920913696289
2006-08-08,88.45191955566406
2006-08-09,88.15338134765625
2006-08-10,88.42413330078125
2006-08-11,88.1741943359375
2006-08-14,88.24364471435547
2006-08-15,89.29887390136719
2006-08-16,90.04166412353516
2006-08-17,90.2707748413086
2006-08-18,90.72898864746094
2006-08-21,90.3401870727539
2006-08-22,90.33325958251953
2006-08-23,90.08331298828125
2006-08-24,90.0069351196289
2006-08-25,90.11802673339844
2006-08-28,90.54850006103516
2006-08-29,90.652587890625
2006-08-30,90.70816802978516
2006-08-31,90.6942367553711
2006-09-01,91.2357406616211
2006-09-05,91.40931701660156
2006-09-06,90.60401916503906
2006-09-07,90.18746185302734
2006-09-08,90.44436645507812
2006-09-11,90.53456115722656
2006-09-12,91.42321014404297
2006-09-13,91.79115295410156
2006-09-14,91.79804992675781
2006-09-15,92.0135498046875
2006-09-18,92.13906860351562
2006-09-19,91.90895080566406
2006-09-20,92.39705657958984
2006-09-21,91.95079040527344
2006-09-22,91.67189025878906
2006-09-25,92.37612915039062
2006-09-26,93.14312744140625
2006-09-27,93.25470733642578
2006-09-28,93.21985626220703
2006-09-29,93.14312744140625
2006-10-02,92.79451751708984
2006-10-03,92.98973846435547
2006-10-04,94.0775146484375
2006-10-05,94.2587890625
2006-10-06,94.1402359008789
2006-10-09,94.19603729248047
2006-10-10,94.32157135009766
2006-10-11,94.2099838256836
2006-10-12,95.02579498291016
2006-10-13,95.26983642578125
2006-10-16,95.416259765625
2006-10-17,95.11646270751953
2006-10-18,95.24195098876953
2006-10-19,95.3953628540039
2006-10-20,95.416259765625
2006-10-23,95.85556030273438
2006-10-24,96.14144897460938
2006-10-25,96.46920776367188
2006-10-26,96.76903533935547
2006-10-27,96.16238403320312
2006-10-30,96.09264373779297
2006-10-31,96.07872772216797
2006-11-01,95.43022155761719
2006-11-02,95.37446594238281
2006-11-03,95.20707702636719
2006-11-06,96.2808837890625
2006-11-07,96.65042114257812
2006-11-08,96.8597183227539
2006-11-09,96.35063171386719
2006-11-10,96.39250183105469
2006-11-13,96.62956237792969
2006-11-14,97.35472106933594
2006-11-15,97.63363647460938
2006-11-16,97.88465881347656
2006-11-17,97.91258239746094
2006-11-20,97.96834564208984
2006-11-21,98.06597900390625
2006-11-22,98.26118469238281
2006-11-24,97.86375427246094
2006-11-27,96.5179672241211
2006-11-28,96.9364013671875
2006-11-29,97.94743347167969
2006-11-30,97.98927307128906
2006-12-01,97.77311706542969
2006-12-04,98.51913452148438
2006-12-05,98.94453430175781
2006-12-06,98.86083221435547
2006-12-07,98.42855072021484
2006-12-08,98.6098403930664
2006-12-11,98.89573669433594
2006-12-12,98.81901550292969
2006-12-13,98.92365264892578
2006-12-14,99.79520416259766
2006-12-15,99.8043212890625
2006-12-18,99.5308837890625
2006-12-19,99.72018432617188
2006-12-20,99.66411590576172
2006-12-21,99.29951477050781
2006-12-22,98.68949127197266
2006-12-26,99.271484375
2006-12-27,99.92350769042969
2006-12-28,99.71321105957031
2006-12-29,99.29951477050781
2007-01-03,99.12417602539062
2007-01-04,99.33455657958984
2007-01-05,98.54226684570312
2007-01-08,98.99800872802734
2007-01-09,98.91388702392578
2007-01-10,99.24343872070312
2007-01-11,99.67815399169922
2007-01-12,100.43539428710938
2007-01-16,100.23904418945312
2007-01-17,100.28114318847656
2007-01-18,99.94461059570312
2007-01-19,100.14087677001953
2007-01-22,99.83236694335938
2007-01-23,100.1268539428711
2007-01-24,100.93321228027344
2007-01-25,99.74821472167969
2007-01-26,99.6571044921875
2007-01-29,99.60100555419922
2007-01-30,100.11988830566406
2007-01-31,100.79301452636719
2007-02-01,101.39598846435547
2007-02-02,101.53622436523438
2007-02-05,101.56423950195312
2007-02-06,101.59232330322266
2007-02-07,101.81670379638672
2007-02-08,101.68345642089844
2007-02-09,100.92620849609375
2007-02-12,100.58262634277344
2007-02-13,101.43103790283203
2007-02-14,102.0971908569336
2007-02-15,102.2303695678711
2007-02-16,102.1812973022461
2007-02-20,102.39865112304688
2007-02-21,102.35657501220703
2007-02-22,102.2794418334961
2007-02-23,101.87979888916016
2007-02-26,101.78864288330078
2007-02-27,97.81302642822266
2007-02-28,98.8156967163086
2007-03-01,98.52115631103516
2007-03-02,97.23104095458984
2007-03-05,96.30551147460938
2007-03-06,97.95323181152344
2007-03-07,97.85508728027344
2007-03-08,98.68244171142578
2007-03-09,98.7105712890625
2007-03-12,98.8577651977539
2007-03-13,96.93657684326172
