date,close
2016-04-11,54.310001373291016
2016-04-12,54.650001525878906
2016-04-13,55.349998474121094
2016-04-14,55.36000061035156
2016-04-15,55.650001525878906
2016-04-18,56.459999084472656
2016-04-19,56.38999938964844
2016-04-20,55.59000015258789
2016-04-21,55.779998779296875
2016-04-22,51.779998779296875
2016-04-25,52.11000061035156
2016-04-26,51.439998626708984
2016-04-27,50.939998626708984
2016-04-28,49.900001525878906
2016-04-29,49.869998931884766
2016-05-02,50.61000061035156
2016-05-03,49.779998779296875
2016-05-04,49.869998931884766
2016-05-05,49.939998626708984
2016-05-06,50.38999938964844
2016-05-09,50.06999969482422
2016-05-10,51.02000045776367
2016-05-11,51.04999923706055
2016-05-12,51.5099983215332
2016-05-13,51.08000183105469
2016-05-16,51.83000183105469
2016-05-17,50.5099983215332
2016-05-18,50.810001373291016
2016-05-19,50.31999969482422
2016-05-20,50.619998931884766
2016-05-23,50.029998779296875
2016-05-24,51.59000015258789
2016-05-25,52.119998931884766
2016-05-26,51.88999938964844
2016-05-27,52.31999969482422
2016-05-31,53.0
2016-06-01,52.849998474121094
2016-06-02,52.47999954223633
2016-06-03,51.790000915527344
2016-06-06,52.130001068115234
2016-06-07,52.099998474121094
2016-06-08,52.040000915527344
2016-06-09,51.619998931884766
2016-06-10,51.47999954223633
2016-06-13,50.13999938964844
2016-06-14,49.83000183105469
2016-06-15,49.689998626708984
2016-06-16,50.38999938964844
2016-06-17,50.130001068115234
2016-06-20,50.06999969482422
2016-06-21,51.189998626708984
2016-06-22,50.9900016784668
2016-06-23,51.90999984741211
2016-06-24,49.83000183105469
2016-06-27,48.43000030517578
2016-06-28,49.439998626708984
2016-06-29,50.540000915527344
2016-06-30,51.16999816894531
2016-07-01,51.15999984741211
2016-07-05,51.16999816894531
2016-07-06,51.380001068115234
2016-07-07,51.380001068115234
2016-07-08,52.29999923706055
2016-07-11,52.59000015258789
2016-07-12,53.209999084472656
2016-07-13,53.5099983215332
2016-07-14,53.7400016784668
2016-07-15,53.70000076293945
2016-07-18,53.959999084472656
2016-07-19,53.09000015258789
2016-07-20,55.90999984741211
2016-07-21,55.79999923706055
2016-07-22,56.56999969482422
2016-07-25,56.72999954223633
2016-07-26,56.7599983215332
2016-07-27,56.189998626708984
2016-07-28,56.209999084472656
2016-07-29,56.68000030517578
2016-08-01,56.58000183105469
2016-08-02,56.58000183105469
2016-08-03,56.970001220703125
2016-08-04,57.38999938964844
2016-08-05,57.959999084472656
2016-08-08,58.060001373291016
2016-08-09,58.20000076293945
2016-08-10,58.02000045776367
2016-08-11,58.29999923706055
2016-08-12,57.939998626708984
2016-08-15,58.119998931884766
2016-08-16,57.439998626708984
2016-08-17,57.560001373291016
2016-08-18,57.599998474121094
2016-08-19,57.619998931884766
2016-08-22,57.66999816894531
2016-08-23,57.88999938964844
2016-08-24,57.95000076293945
2016-08-25,58.16999816894531
2016-08-26,58.029998779296875
2016-08-29,58.099998474121094
2016-08-30,57.88999938964844
2016-08-31,57.459999084472656
2016-09-01,57.59000015258789
2016-09-02,57.66999816894531
2016-09-06,57.61000061035156
2016-09-07,57.65999984741211
2016-09-08,57.43000030517578
2016-09-09,56.209999084472656
2016-09-12,57.04999923706055
2016-09-13,56.529998779296875
2016-09-14,56.2599983215332
2016-09-15,57.189998626708984
2016-09-16,57.25
2016-09-19,56.93000030517578
2016-09-20,56.810001373291016
2016-09-21,57.7599983215332
2016-09-22,57.81999969482422
2016-09-23,57.43000030517578
2016-09-26,56.900001525878906
2016-09-27,57.95000076293945
2016-09-28,58.029998779296875
2016-09-29,57.400001525878906
2016-09-30,57.599998474121094
2016-10-03,57.41999816894531
2016-10-04,57.2400016784668
2016-10-05,57.63999938964844
2016-10-06,57.7400016784668
2016-10-07,57.79999923706055
2016-10-10,58.040000915527344
2016-10-11,57.189998626708984
2016-10-12,57.11000061035156
2016-10-13,56.91999816894531
2016-10-14,57.41999816894531
2016-10-17,57.220001220703125
2016-10-18,57.65999984741211
2016-10-19,57.529998779296875
2016-10-20,57.25
2016-10-21,59.65999984741211
2016-10-24,61.0
2016-10-25,60.9900016784668
2016-10-26,60.630001068115234
2016-10-27,60.099998474121094
2016-10-28,59.869998931884766
2016-10-31,59.91999816894531
2016-11-01,59.79999923706055
2016-11-02,59.43000030517578
2016-11-03,59.209999084472656
2016-11-04,58.709999084472656
2016-11-07,60.41999816894531
2016-11-08,60.470001220703125
2016-11-09,60.16999816894531
2016-11-10,58.70000076293945
2016-11-11,59.02000045776367
2016-11-14,58.119998931884766
2016-11-15,58.869998931884766
2016-11-16,59.650001525878906
2016-11-17,60.63999938964844
2016-11-18,60.349998474121094
2016-11-21,60.86000061035156
2016-11-22,61.119998931884766
2016-11-23,60.400001525878906
2016-11-25,60.529998779296875
2016-11-28,60.61000061035156
2016-11-29,61.09000015258789
2016-11-30,60.2599983215332
